"species" "uvalue"
"782" "Potentilla sterilis" -0.1892
"783" "Prenanthes purpurea" -0.0507
"784" "Primula elatior" -0.3292
"785" "Primula veris" -0.2585
"786" "Primula vulgaris" -0.4598
"787" "Prunella vulgaris" 0.4162
"788" "Prunus avium" 0.4466
"789" "Prunus cerasifera" NA
"790" "Prunus domestica" NA
"791" "Prunus fruticosa" NA
"792" "Prunus mahaleb" NA
"793" "Prunus padus" 0.3505
"794" "Prunus serotina" 0.9897
"795" "Prunus spec." NA
"796" "Prunus spinosa" 0.3727
"797" "Prunus tenella" NA
"798" "Pseudoturritis turrita" -0.2742
"799" "Pulmonaria angustifolia" NA
"800" "Pulmonaria filarczkyana" NA
"801" "Pulmonaria longifolia" NA
"802" "Pulmonaria mollis" -0.5729
"803" "Pulmonaria obscura" -0.2078
"804" "Pulmonaria officinalis" -0.2262
"805" "Pyrola minor" NA
"806" "Pyrola rotundifolia" NA
"807" "Pyrola spec." NA
"808" "Pyrus communis" 0.6448
"809" "Quercus cerris" 0.2779
"810" "Quercus petraea" 0.2012
"811" "Quercus pubescens" NA
"812" "Quercus robur" 0.1325
"813" "Quercus rubra" 0.6247
"814" "Quercus spec." 0.5966
"815" "Ranunculus acris" 0.2359
"816" "Ranunculus auricomus" -0.3918
"817" "Ranunculus carpaticus" NA
"818" "Ranunculus cassubicus" NA
"819" "Ranunculus ficaria" -0.228
"820" "Ranunculus flammula" NA
"821" "Ranunculus illyricus" NA
"822" "Ranunculus lanuginosus" -0.4419
"823" "Ranunculus pedatus" NA
"824" "Ranunculus platanifolius" NA
"825" "Ranunculus polyanthemos" -0.0862
"826" "Ranunculus repens" 0.0705
"827" "Ranunculus spec." NA
"828" "Reseda lutea" NA
"829" "Rhamnus alpina" NA
"830" "Rhamnus cathartica" 0.0073
"831" "Rhynchospora alba" NA
"832" "Ribes alpinum" -0.4563
"833" "Ribes nigrum" NA
"834" "Ribes rubrum" 0.4673
"835" "Ribes spicatum" -0.6648
"836" "Ribes uva-crispa" 0.2942
"837" "Robinia pseudoacacia" 0.3391
"838" "Rorippa amphibia" -0.466
"839" "Rorippa islandica" NA
"840" "Rorippa palustris" NA
"841" "Rorippa spec." NA
"842" "Rorippa sylvestris" NA
"843" "Rosa arvensis" -0.2088
"844" "Rosa canina" 0.2523
"845" "Rosa corymbifera" NA
"846" "Rosa pendulina" NA
"847" "Rosa spec." 0.4625
"848" "Rosa tomentosa" NA
"849" "Rubus amoenus" NA
"850" "Rubus caesius" -0.142
"851" "Rubus hirtus" 0.0766
"852" "Rubus idaeus" 0.0123
"853" "Rubus plicatus" NA
"854" "Rubus saxatilis" -0.6636
"855" "Rubus spec." 0.3269
"856" "Rubus wimmerianus" NA
"857" "Rumex acetosa" -0.0235
"858" "Rumex acetosella" 0.2137
"859" "Rumex arifolius" NA
"860" "Rumex conglomeratus" NA
"861" "Rumex crispus" NA
"862" "Rumex hydrolapathum" NA
"863" "Rumex obtusifolius" -0.442
"864" "Rumex sanguineus" 0.1514
"865" "Rumex scutatus" NA
"866" "Rumex spec." NA
"867" "Ruscus aculeatus" NA
"868" "Ruscus hypoglossum" NA
"869" "Salix ×fragilis" NA
"870" "Salix alba" NA
"871" "Salix aurita" NA
"872" "Salix caprea" 0.541
"873" "Salix cinerea" NA
"874" "Salix spec." NA
"875" "Salvia glutinosa" -0.1586
"876" "Salvia nemorosa" NA
"877" "Salvia pratensis" NA
"878" "Sambucus ebulus" NA
"879" "Sambucus nigra" 0.3837
"880" "Sambucus racemosa" -0.0448
"881" "Sanguisorba minor" NA
"882" "Sanguisorba officinalis" NA
"883" "Sanicula epipactis" NA
"884" "Sanicula europaea" -0.3019
"885" "Saxifraga bulbifera" NA
"886" "Saxifraga granulata" NA
"887" "Saxifraga spec." NA
"888" "Scabiosa ochroleuca" NA
"889" "Scilla bifolia" -0.5651
"890" "Scilla spec." NA
"891" "Scirpus sylvaticus" NA
"892" "Scopolia carniolica" -0.3655
"893" "Scorzonera hispanica" NA
"894" "Scorzonera humilis" NA
"895" "Scorzoneroides autumnalis" NA
"896" "Scrophularia auriculata" NA
"897" "Scrophularia nodosa" -0.2857
"898" "Scrophularia oblongifolia" NA
"899" "Scrophularia scopolii" NA
"900" "Scrophularia vernalis" NA
"901" "Scutellaria columnae" NA
"902" "Scutellaria galericulata" 0.1369
"903" "Securigera varia" -0.357
"904" "Sedum acre" NA
"905" "Sedum album" NA
"906" "Sedum rupestre" NA
"907" "Sedum sexangulare" NA
"908" "Sedum spec." NA
"909" "Selinum carvifolia" NA
"910" "Senecio barbatus" NA
"911" "Senecio ovatus" -0.1628
"912" "Senecio spec." NA
"913" "Senecio sylvaticus" 0.4428
"914" "Senecio viscosus" 1
"915" "Senecio vulgaris" NA
"916" "Serratula tinctoria" -0.4116
"917" "Seseli osseum" NA
"918" "Seseli spec." NA
"919" "Sesleria caerulea" -0.0754
"920" "Setaria pumila" NA
"921" "Silaum silaus" NA
"922" "Silene baccifera" NA
"923" "Silene coronaria" 0.019
"924" "Silene dioica" -0.3285
"925" "Silene flos-cuculi" NA
"926" "Silene italica" NA
"927" "Silene latifolia" -0.4853
"928" "Silene noctiflora" NA
"929" "Silene nutans" -0.5015
"930" "Silene otites" NA
"931" "Silene viridiflora" NA
"932" "Silene viscaria" -0.3353
"933" "Silene viscosa" NA
"934" "Silene vulgaris" -0.5045
"935" "Silphiodaucus prutenicus" NA
"936" "Sisymbrium loeselii" NA
"937" "Sisymbrium officinale" NA
"938" "Sisymbrium strictissimum" NA
"939" "Sium latifolium" NA
"940" "Solanum dulcamara" -0.0564
"941" "Solanum nigrum" 0.82
"942" "Solidago canadensis" NA
"943" "Solidago gigantea" 0.3728
"944" "Solidago virgaurea" -0.3065
"945" "Sonchus arvensis" NA
"946" "Sonchus asper" NA
"947" "Sonchus oleraceus" NA
"948" "Sorbus aria" -0.1319
"949" "Sorbus aucuparia" 0.1091
"950" "Sorbus domestica" NA
"951" "Sorbus intermedia" NA
"952" "Sorbus torminalis" 0.1098
"953" "Sparganium erectum" NA
"954" "Spergula morisonii" NA
"955" "Spirodela polyrhiza" NA
"956" "Stachys alpina" NA
"957" "Stachys germanica" NA
"958" "Stachys officinalis" -0.5314
"959" "Stachys palustris" NA
"960" "Stachys recta" -0.2441
"961" "Stachys sylvatica" -0.045
"962" "Staphylea pinnata" NA
"963" "Stellaria aquatica" -0.4176
"964" "Stellaria graminea" NA
"965" "Stellaria holostea" -0.2171
"966" "Stellaria media" 0.139
"967" "Stellaria neglecta" NA
"968" "Stellaria nemorum" 0.1406
"969" "Stellaria palustris" NA
"970" "Stellaria spec." NA
"971" "Stellaria uliginosa" NA
"972" "Stipa capillata" NA
"973" "Stipa pennata" NA
"974" "Streptopus amplexifolius" NA
"975" "Succisa pratensis" NA
"976" "Symphyotrichum subulatum" NA
"977" "Symphytum cordatum" NA
"978" "Symphytum officinale" -0.2799
"979" "Symphytum tuberosum" -0.1324
"980" "Tanacetum corymbosum" -0.5184
"981" "Tanacetum parthenium" NA
"982" "Tanacetum vulgare" -0.7582
"983" "Taraxacum campylodes" NA
"984" "Taraxacum spec." 0.1894
"985" "Teucrium chamaedrys" -0.4679
"986" "Teucrium scorodonia" -0.1383
"987" "Thalictrum aquilegiifolium" NA
"988" "Thalictrum flavum" NA
"989" "Thalictrum lucidum" NA
"990" "Thalictrum minus" NA
"991" "Thalictrum spec." NA
"992" "Thinopyrum intermedium" NA
"993" "Thymus odoratissimus" NA
"994" "Thymus pulegioides" NA
"995" "Thymus serpyllum" NA
"996" "Thymus spec." NA
"997" "Tilia cordata" 0.4647
"998" "Tilia europaea" NA
"999" "Tilia platyphyllos" 0.5317
"1000" "Tilia spec." NA
"1001" "Torilis japonica" 0.0161
"1002" "Tragopogon pratensis" NA
"1003" "Trifolium alpestre" -0.474
"1004" "Trifolium arvense" NA
"1005" "Trifolium aureum" NA
"1006" "Trifolium campestre" NA
"1007" "Trifolium medium" -0.388
"1008" "Trifolium montanum" NA
"1009" "Trifolium pratense" NA
"1010" "Trifolium repens" 0.9564
"1011" "Trifolium rubens" NA
"1012" "Trifolium spec." NA
"1013" "Tripleurospermum inodorum" NA
"1014" "Trisetum flavescens" NA
"1015" "Triticum aestivum" NA
"1016" "Turritis brassica" NA
"1017" "Turritis glabra" NA
"1018" "Tussilago farfara" -1
"1019" "Typha latifolia" NA
"1020" "Ulmus glabra" 0.3737
"1021" "Ulmus laevis" -0.0636
"1022" "Ulmus minor" 0.0557
"1023" "Ulmus spec." NA
"1024" "Urtica dioica" 0.2039
"1025" "Urtica urens" NA
"1026" "Utricularia vulgaris" NA
"1027" "Vaccinium myrtillus" -0.1449
"1028" "Vaccinium oxycoccos" NA
"1029" "Vaccinium vitis-idaea" -0.5069
"1030" "Valeriana dioica" NA
"1031" "Valeriana excelsa" -0.8371
"1032" "Valeriana montana" NA
"1033" "Valeriana officinalis" -0.43
"1034" "Valeriana stolonifera" -0.5464
"1035" "Valeriana tripteris" NA
"1036" "Veratrum album" 0.0013
"1037" "Veratrum lobelianum" NA
"1038" "Veratrum nigrum" NA
"1039" "Verbascum blattaria" NA
"1040" "Verbascum chaixii" -0.4827
"1041" "Verbascum lychnitis" NA
"1042" "Verbascum nigrum" NA
"1043" "Verbascum phlomoides" NA
"1044" "Verbascum phoeniceum" -0.8482
"1045" "Verbascum spec." -0.6
"1046" "Verbascum thapsus" NA
"1047" "Veronica anagallis-aquatica" NA
"1048" "Veronica austriaca" NA
"1049" "Veronica beccabunga" NA
"1050" "Veronica catenata" NA
"1051" "Veronica chamaedrys" -0.4008
"1052" "Veronica dillenii" NA
"1053" "Veronica hederifolia" 0.2753
"1054" "Veronica longifolia" NA
"1055" "Veronica montana" 0.2446
"1056" "Veronica officinalis" -0.0716
"1057" "Veronica peregrina" NA
"1058" "Veronica polita" NA
"1059" "Veronica serpyllifolia" NA
"1060" "Veronica spicata" NA
"1061" "Veronica spuria" NA
"1062" "Veronica sublobata" NA
"1063" "Veronica urticifolia" NA
"1064" "Viburnum lantana" -0.3941
"1065" "Viburnum opulus" 0.081
"1066" "Vicia cassubica" -0.4764
"1067" "Vicia cracca" -0.1
"1068" "Vicia dumetorum" -0.2631
"1069" "Vicia faba" NA
"1070" "Vicia hirsuta" NA
"1071" "Vicia lathyroides" NA
"1072" "Vicia oroboides" NA
"1073" "Vicia pisiformis" -0.2117
"1074" "Vicia sativa" NA
"1075" "Vicia sepium" -0.4074
"1076" "Vicia sparsiflora" NA
"1077" "Vicia spec." -0.7334
"1078" "Vicia sylvatica" NA
"1079" "Vicia tenuifolia" -0.3649
"1080" "Vicia tetrasperma" NA
"1081" "Vinca herbacea" NA
"1082" "Vinca minor" -0.2281
"1083" "Vincetoxicum hirundinaria" -0.1001
"1084" "Viola alba" NA
"1085" "Viola arvensis" NA
"1086" "Viola bavarica" NA
"1087" "Viola canina" 0.4342
"1088" "Viola collina" NA
"1089" "Viola elatior" NA
"1090" "Viola hirta" 0.0849
"1091" "Viola mirabilis" -0.3528
"1092" "Viola odorata" 0.1818
"1093" "Viola palustris" NA
"1094" "Viola reichenbachiana" -0.0504
"1095" "Viola riviniana" 0.0234
"1096" "Viola rupestris" NA
"1097" "Viola spec." 0.2706
"1098" "Viola suavis" -0.1329
"1099" "Viola tricolor" NA
"1100" "Waldsteinia geoides" NA
