"scientificName" "species_id" "family2"
"54898" "Ornithogalum gussonei" "3mP_dc2" "Asparagaceae"
"54899" "Arabidopsis halleri" "h41_m9q" "Brassicaceae"
"54906" "Carex halleriana" "KeF_u5f" "Cyperaceae"
"54923" "Carex hartmanii" "KeF_18f" "Cyperaceae"
"54925" "Glechoma hederacea" "l1W_uuo" "Lamiaceae"
"55544" "Veronica hederifolia" "VCE_6FB" "Plantaginaceae"
"55597" "Hedera helix" "mYW_3tn" "Araliaceae"
"56983" "Epipactis helleborine" "IBs_iWE" "Orchidaceae"
"57120" "Potentilla heptaphylla" "8Fi_15w" "Rosaceae"
"57121" "Cardamine heptaphylla" "rxo_15w" "Brassicaceae"
"57136" "Vinca herbacea" "R9a_XIC" "Apocynaceae"
"57139" "Erica herbacea" "FE1_XIC" "Ericaceae"
"57151" "Festuca heterophylla" "TbU_P03" "Poaceae"
"57405" "Erechtites hieraciifolius" "Mtz_Tw7" "Asteraceae"
"57423" "Picris hieracioides" "JHn_y28" "Asteraceae"
"57425" "Aesculus hippocastanum" "hTU_B4b" "Sapindaceae"
"57436" "Glechoma hirsuta" "l1W_Sth" "Lamiaceae"
"57446" "Arabis hirsuta" "D1r_Sth" "Brassicaceae"
"57592" "Vicia hirsuta" "jMQ_Sth" "Fabaceae"
"57593" "Hypericum hirsutum" "Ntd_UgH" "Hypericaceae"
"57599" "Epilobium hirsutum" "46J_UgH" "Onagraceae"
"57601" "Chaerophyllum hirsutum" "sN2_UgH" "Apiaceae"
"57614" "Rhododendron hirsutum" "uqm_UgH" "Ericaceae"
"57752" "Chamaecytisus hirsutus" "dHB_tEX" "Fabaceae"
"57770" "Viola hirta" "gNl_BIH" "Violaceae"
"57786" "Carex hirta" "KeF_BIH" "Cyperaceae"
"57893" "Inula hirta" "P9L_BIH" "Asteraceae"
"58278" "Rubus hirtus" "trO_ixj" "Rosaceae"
"58553" "Vincetoxicum hirundinaria" "waV_DzU" "Apocynaceae"
"58951" "Scorzonera hispanica" "kfe_h79" "Asteraceae"
"58953" "Leontodon hispidus" "fPq_yXo" "Asteraceae"
"58980" "Stellaria holostea" "vby_4A9" "Caryophyllaceae"
"59704" "Bromus hordeaceus" "gef_09O" "Poaceae"
"59705" "Carex humilis" "KeF_ROM" "Cyperaceae"
"59708" "Scorzonera humilis" "kfe_ROM" "Asteraceae"
"59766" "Doronicum hungaricum" "Upl_hgd" "Asteraceae"
"59770" "Petasites hybridus" "RQ1_eEo" "Asteraceae"
"59776" "Rumex hydrolapathum" "8DE_ktJ" "Polygonaceae"
"59779" "Persicaria hydropiper" "QKr_3Th" "Polygonaceae"
"59813" "Ruscus hypoglossum" "R9i_O6o" "Asparagaceae"
"59821" "Monotropa hypopitys" "shT_3KW" "Ericaceae"
"59836" "Rubus idaeus" "trO_vru" "Rosaceae"
"60818" "Euphorbia illirica" "8PD_3z7" "Euphorbiaceae"
"60822" "Ranunculus illyricus" "woJ_1Py" "Ranunculaceae"
"60825" "Cardamine impatiens" "rxo_lpN" "Brassicaceae"
"60905" "Alnus incana" "hA3_xQq" "Betulaceae"
"60937" "Potentilla incana" "8Fi_xQq" "Rosaceae"
"60972" "Bromus inermis" "gef_2dA" "Poaceae"
"60976" "Juncus inflexus" "8Nd_LPJ" "Juncaceae"
"60978" "Tripleurospermum inodorum" "BU0_OIN" "Asteraceae"
"60981" "Cotoneaster integerrimus" "AZj_yDD" "Rosaceae"
"60991" "Clematis integrifolia" "TgS_USJ" "Ranunculaceae"
"60992" "Sorbus intermedia" "mxQ_0y7" "Rosaceae"
"61009" "Galium intermedium" "LKT_D01" "Rubiaceae"
"61010" "Thinopyrum intermedium" "Q0u_D01" "Poaceae"
"61180" "Rorippa islandica" "Yey_1sv" "Brassicaceae"
"61181" "Silene italica" "D8T_GEB" "Caryophyllaceae"
"61188" "Centaurea jacea" "wii_h3m" "Asteraceae"
"61194" "Noccaea jankae" "HZK_4h4" "Brassicaceae"
"61196" "Torilis japonica" "TyO_u0E" "Apiaceae"
"61312" "Pulmonaria kerneri" "2dv_T86" "Boraginaceae"
"61313" "Cardamine kitaibelii" "rxo_BUd" "Brassicaceae"
"61318" "Hieracium lachenalii" "qiG_Hek" "Asteraceae"
"61409" "Galeopsis ladanum" "3CA_Xy9" "Lamiaceae"
"61411" "Crataegus laevigata" "jbt_DaE" "Rosaceae"
"62284" "Hieracium laevigatum" "qiG_V25" "Asteraceae"
"62343" "Lathyrus laevigatus" "0RG_zVv" "Fabaceae"
"62344" "Cruciata laevipes" "o1z_INu" "Rubiaceae"
"62353" "Ulmus laevis" "JmG_fBB" "Ulmaceae"
"62449" "Amelanchier lamarckii" "0wz_TaZ" "Rosaceae"
"62452" "Holcus lanatus" "Hap_dNH" "Poaceae"
"62516" "Plantago lanceolata" "pSJ_PXH" "Plantaginaceae"
"62524" "Alisma lanceolatum" "aK0_xcD" "Alismataceae"
"62525" "Viburnum lantana" "De7_4gB" "Adoxaceae"
"62703" "Ranunculus lanuginosus" "woJ_6KX" "Ranunculaceae"
"63068" "Persicaria lapathifolia" "QKr_VXy" "Polygonaceae"
"63069" "Arctium lappa" "zNY_a59" "Asteraceae"
"63111" "Carex lasiocarpa" "KeF_cq7" "Cyperaceae"
"63117" "Vicia lathyroides" "jMQ_o21" "Fabaceae"
"63120" "Silene latifolia" "D8T_Qsp" "Caryophyllaceae"
"63121" "Campanula latifolia" "Ogg_Qsp" "Campanulaceae"
"63132" "Typha latifolia" "xRM_Qsp" "Typhaceae"
"63157" "Laserpitium latifolium" "2Gi_asB" "Apiaceae"
"63159" "Polygonatum latifolium" "jgT_asB" "Asparagaceae"
"63196" "Sium latifolium" "OTO_asB" "Apiaceae"
"63223" "Euonymus latifolius" "MiU_YtG" "Celastraceae"
"63225" "Lathyrus latifolius" "0RG_YtG" "Fabaceae"
"63236" "Daphne laureola" "qrO_tt8" "Thymelaeaceae"
"63469" "Prunus laurocerasus" "cYK_Kg9" "Rosaceae"
"63476" "Carex leporina" "KeF_R4z" "Cyperaceae"
"63499" "Anthericum liliago" "QDx_QdP" "Asparagaceae"
"63508" "Carex limosa" "KeF_CF9" "Cyperaceae"
"63509" "Lathyrus linifolius" "0RG_HOY" "Fabaceae"
"63582" "Galatella linosyris" "7N5_rgI" "Asteraceae"
"63584" "Carex liparocarpos" "KeF_KMO" "Cyperaceae"
"63585" "Veratrum lobelianum" "OZ4_1mK" "Melanthiaceae"
"63594" "Sisymbrium loeselii" "SQW_l3V" "Brassicaceae"
"63595" "Cephalanthera longifolia" "xzb_myK" "Orchidaceae"
"63620" "Veronica longifolia" "VCE_myK" "Plantaginaceae"
"63627" "Pulmonaria longifolia" "2dv_myK" "Boraginaceae"
"63631" "Bupleurum longifolium" "vnl_MEu" "Apiaceae"
"63667" "Galium lucidum" "LKT_sgz" "Rubiaceae"
"63683" "Thalictrum lucidum" "2di_sgz" "Ranunculaceae"
"63714" "Medicago lupulina" "0ul_hGI" "Fabaceae"
"63716" "Humulus lupulus" "zIO_4cU" "Cannabaceae"
"63815" "Allium lusitanicum" "nj3_rzO" "Amaryllidaceae"
"63816" "Gagea lutea" "xtw_MlA" "Liliaceae"
"63994" "Reseda lutea" "c3q_MlA" "Resedaceae"
"64132" "Circaea lutetiana" "m1T_T1V" "Onagraceae"
"65195" "Luzula luzulina" "bEG_Plx" "Juncaceae"
"65196" "Luzula luzuloides" "bEG_SoU" "Juncaceae"
"65708" "Verbascum lychnitis" "B0s_4wC" "Scrophulariaceae"
"65716" "Aconitum lycoctonum" "81w_vY0" "Ranunculaceae"
"65813" "Koeleria macrantha" "Kye_TLZ" "Poaceae"
"65815" "Hypochaeris maculata" "47v_dHy" "Asteraceae"
"65817" "Dactylorhiza maculata" "4AT_dHy" "Orchidaceae"
"65821" "Lamium maculatum" "rRF_A42" "Lamiaceae"
"65822" "Arum maculatum" "kCi_A42" "Araceae"
"65854" "Hypericum maculatum" "Ntd_A42" "Hypericaceae"
"66294" "Hieracium maculatum" "qiG_A42" "Asteraceae"
"66930" "Conium maculatum" "tVj_A42" "Apiaceae"
"67524" "Persicaria maculosa" "QKr_Auz" "Polygonaceae"
"67530" "Prunus mahaleb" "cYK_j44" "Rosaceae"
"67541" "Convallaria majalis" "Gzd_IA4" "Asparagaceae"
"68878" "Plantago major" "pSJ_qXX" "Plantaginaceae"
"68879" "Pimpinella major" "L7O_qXX" "Apiaceae"
"68902" "Polygala major" "wK1_qXX" "Polygalaceae"
"68967" "Astrantia major" "UTQ_qXX" "Apiaceae"
"68993" "Chelidonium majus" "9PF_CgX" "Papaveraceae"
"69022" "Conopodium majus" "3jX_CgX" "Apiaceae"
"69065" "Lilium martagon" "l9q_w04" "Liliaceae"
"69733" "Cornus mas" "WfP_l4V" "Cornaceae"
"69946" "Orchis mascula" "uCM_Tu1" "Orchidaceae"
"69970" "Glyceria maxima" "Tv2_CLH" "Poaceae"
"69986" "Hylotelephium maximum" "EEn_Rs4" "Crassulaceae"
"70050" "Stellaria media" "vby_g2Q" "Caryophyllaceae"
"70087" "Plantago media" "pSJ_g2Q" "Plantaginaceae"
"70118" "Spiraea media" "14m_g2Q" "Rosaceae"
"70201" "Briza media" "2VZ_g2Q" "Poaceae"
"70253" "Trifolium medium" "dUw_Z6e" "Fabaceae"
"70286" "Melittis melissophyllum" "7Er_Iar" "Lamiaceae"
"70572" "Clinopodium menthifolium" "IAO_3IT" "Lamiaceae"
"70578" "Daphne mezereum" "qrO_vrG" "Thymelaeaceae"
"71275" "Carex michelii" "KeF_c0H" "Cyperaceae"
"71402" "Potentilla micrantha" "8Fi_RRp" "Rosaceae"
"71407" "Centaurea micrantha" "wii_RRp" "Asteraceae"
"71409" "Orchis militaris" "uCM_n9U" "Orchidaceae"
"71411" "Achillea millefolium" "P4W_49z" "Asteraceae"
"71497" "Gagea minima" "xtw_dYg" "Liliaceae"
"71538" "Vinca minor" "R9a_tFP" "Apocynaceae"
"71539" "Ulmus minor" "JmG_tFP" "Ulmaceae"
"71550" "Cerinthe minor" "akr_tFP" "Boraginaceae"
"71552" "Lemna minor" "mng_tFP" "Araceae"
"71660" "Pyrola minor" "W4H_tFP" "Ericaceae"
"71686" "Persicaria minor" "QKr_tFP" "Polygonaceae"
"71766" "Sanguisorba minor" "KZQ_tFP" "Rosaceae"
"71945" "Arctium minus" "zNY_Lm7" "Asteraceae"
"71946" "Thalictrum minus" "2di_Lm7" "Ranunculaceae"
"71962" "Viola mirabilis" "gNl_nOu" "Violaceae"
"72521" "Aconitum moldavicum" "81w_kzG" "Ranunculaceae"
"72522" "Holcus mollis" "Hap_ZDo" "Poaceae"
"72537" "Pulmonaria mollis" "2dv_ZDo" "Boraginaceae"
"72634" "Rosa mollis" "JHm_ZDo" "Rosaceae"
"72749" "Galium mollugo" "LKT_d6p" "Rubiaceae"
"72912" "Crataegus monogyna" "jbt_TJA" "Rosaceae"
"73434" "Veronica montana" "VCE_OZb" "Plantaginaceae"
"73435" "Carex montana" "KeF_OZb" "Cyperaceae"
"73584" "Centaurea montana" "wii_OZb" "Asteraceae"
"73783" "Valeriana montana" "VsB_OZb" "Caprifoliaceae"
"74080" "Jasione montana" "Qx9_OZb" "Campanulaceae"
"74114" "Hypericum montanum" "Ntd_Cyx" "Hypericaceae"
"74115" "Epilobium montanum" "46J_Cyx" "Onagraceae"
"74121" "Trifolium montanum" "dUw_Cyx" "Fabaceae"
"74403" "Spergula morisonii" "8dL_9Uk" "Caryophyllaceae"
"74404" "Hydrocharis morsus-ranae" "f7j_YzC" "Hydrocharitaceae"
"74413" "Fragaria moschata" "exx_Wm5" "Rosaceae"
"74504" "Adoxa moschatellina" "GTA_pCc" "Adoxaceae"
"74758" "Sorbus mougeotii" "mxQ_0or" "Rosaceae"
"74761" "Luzula multiflora" "bEG_hKh" "Juncaceae"
"74790" "Polygonatum multiflorum" "jgT_NUO" "Asparagaceae"
"76533" "Salix multinervis" "SPo_FAv" "Salicaceae"
"76537" "Lactuca muralis" "sLq_AlR" "Asteraceae"
"77322" "Carex muricata" "KeF_okL" "Cyperaceae"
"77543" "Hieracium murorum" "qiG_GZu" "Asteraceae"
"78027" "Moehringia muscosa" "Q8S_57G" "Caryophyllaceae"
"78046" "Vaccinium myrtillus" "XiO_MjJ" "Ericaceae"
"78465" "Aconitum napellus" "81w_Dua" "Ranunculaceae"
"78466" "Stellaria neglecta" "vby_ZUC" "Caryophyllaceae"
"78482" "Muscari neglectum" "RAG_8Jy" "Asparagaceae"
"78483" "Acer negundo" "uCt_LoL" "Sapindaceae"
"78486" "Poa nemoralis" "Poe_gUN" "Poaceae"
"79765" "Anemone nemorosa" "o4M_aFs" "Ranunculaceae"
"82362" "Salvia nemorosa" "2B3_aFs" "Lamiaceae"
"82568" "Melampyrum nemorosum" "O8B_glG" "Orobanchaceae"
"82573" "Arctium nemorosum" "zNY_glG" "Asteraceae"
"82661" "Stellaria nemorum" "vby_gxG" "Caryophyllaceae"
"82663" "Lysimachia nemorum" "FBT_gxG" "Primulaceae"
"83003" "Neottia nidus-avis" "8J9_8xk" "Orchidaceae"
"83238" "Lathyrus niger" "0RG_qNA" "Fabaceae"
"83240" "Helleborus niger" "p7f_qNA" "Ranunculaceae"
"83360" "Hyoscyamus niger" "9zO_qNA" "Solanaceae"
"83591" "Sambucus nigra" "6Rd_JYL" "Adoxaceae"
"83595" "Carex nigra" "KeF_JYL" "Cyperaceae"
"83602" "Ballota nigra" "N53_JYL" "Lamiaceae"
"83706" "Lonicera nigra" "NrL_JYL" "Caprifoliaceae"
"83873" "Populus nigra" "a6q_JYL" "Salicaceae"
"84726" "Cytisus nigricans" "wed_fsP" "Fabaceae"
"84736" "Aquilegia nigricans" "rMJ_fsP" "Ranunculaceae"
"84766" "Ribes nigrum" "Ao4_cLX" "Grossulariaceae"
"84767" "Phyteuma nigrum" "Rms_cLX" "Campanulaceae"
"84769" "Solanum nigrum" "SRY_cLX" "Solanaceae"
"84773" "Veratrum nigrum" "OZ4_cLX" "Melanthiaceae"
"84786" "Verbascum nigrum" "B0s_cLX" "Scrophulariaceae"
"84839" "Anthriscus nitida" "eJL_Hdx" "Apiaceae"
"84875" "Galanthus nivalis" "jLw_Y7g" "Amaryllidaceae"
"84960" "Luzula nivea" "bEG_Klh" "Juncaceae"
"84963" "Hepatica nobilis" "NX6_4ZY" "Ranunculaceae"
"84967" "Achillea nobilis" "P4W_4ZY" "Asteraceae"
"85597" "Laurus nobilis" "7RB_4ZY" "Lauraceae"
"85682" "Silene noctiflora" "D8T_f0q" "Caryophyllaceae"
"85688" "Scrophularia nodosa" "zVg_Hkr" "Scrophulariaceae"
"86236" "Impatiens noli-tangere" "98v_9lz" "Balsaminaceae"
"86888" "Hyacinthoides non-scripta" "9eB_2cQ" "Asparagaceae"
"87287" "Glyceria notata" "Tv2_Z35" "Poaceae"
"87289" "Arabis nova" "D1r_vR7" "Brassicaceae"
"87290" "Nepeta nuda" "Nn3_mbl" "Lamiaceae"
"87293" "Lysimachia nummularia" "FBT_866" "Primulaceae"
"87403" "Helianthemum nummularium" "CMV_nTA" "Cistaceae"
"87404" "Melica nutans" "smn_RKZ" "Poaceae"
"87411" "Silene nutans" "D8T_RKZ" "Caryophyllaceae"
"88062" "Scrophularia oblongifolia" "zVg_mui" "Scrophulariaceae"
"88065" "Pulmonaria obscura" "2dv_AcX" "Boraginaceae"
"88304" "Callitriche obtusangula" "hrR_mmH" "Plantaginaceae"
"88309" "Rumex obtusifolius" "8DE_0Es" "Polygonaceae"
"88349" "Celtis occidentalis" "olR_spY" "Cannabaceae"
"88354" "Scabiosa ochroleuca" "Mjv_f4C" "Caprifoliaceae"
"88355" "Inula oculus-christi" "P9L_nw4" "Asteraceae"
"88357" "Viola odorata" "gNl_zk4" "Violaceae"
"88579" "Thymus odoratissimus" "Bds_pMZ" "Lamiaceae"
"88583" "Anthoxanthum odoratum" "Jhp_OEY" "Poaceae"
"88584" "Galium odoratum" "LKT_OEY" "Rubiaceae"
"88596" "Erysimum odoratum" "dHx_OEY" "Brassicaceae"
"88626" "Polygonatum odoratum" "jgT_OEY" "Asparagaceae"
"91272" "Symphytum officinale" "6Kp_9B0" "Boraginaceae"
"91278" "Peucedanum officinale" "DX8_9B0" "Apiaceae"
"91288" "Sisymbrium officinale" "SQW_9B0" "Brassicaceae"
"91310" "Lithospermum officinale" "Gg8_9B0" "Boraginaceae"
"91319" "Cynoglossum officinale" "2Wm_9B0" "Boraginaceae"
"91343" "Pulmonaria officinalis" "2dv_sxS" "Boraginaceae"
"91346" "Veronica officinalis" "VCE_sxS" "Plantaginaceae"
"91347" "Valeriana officinalis" "VsB_sxS" "Caprifoliaceae"
"91349" "Stachys officinalis" "beL_sxS" "Lamiaceae"
"91361" "Asparagus officinalis" "4QW_sxS" "Asparagaceae"
"91455" "Parietaria officinalis" "dph_sxS" "Urticaceae"
"91704" "Sanguisorba officinalis" "KZQ_sxS" "Rosaceae"
"92418" "Pilosella officinarum" "QM7_hG4" "Asteraceae"
"92422" "Alkekengi officinarum" "JTw_hG4" "Solanaceae"
"92459" "Cirsium oleraceum" "yzA_ydg" "Asteraceae"
"92461" "Allium oleraceum" "nj3_ydg" "Amaryllidaceae"
"92538" "Sonchus oleraceus" "kyy_0r6" "Asteraceae"
"92543" "Acer opalus" "uCt_yxD" "Sapindaceae"
"92571" "Chrysosplenium oppositifolium" "6FU_M5Z" "Saxifragaceae"
"92588" "Viburnum opulus" "De7_iEO" "Adoxaceae"
"92942" "Phyteuma orbiculare" "Rms_9ZS" "Campanulaceae"
"92944" "Peucedanum oreoselinum" "DX8_bau" "Apiaceae"
"92966" "Carex ornithopoda" "KeF_cgf" "Cyperaceae"
"92976" "Fraxinus ornus" "LGA_Nf4" "Oleaceae"
"93107" "Vicia oroboides" "jMQ_j9g" "Fabaceae"
"93111" "Lamium orvala" "rRF_wt7" "Lamiaceae"
"93155" "Leersia oryzoides" "LzX_Oaz" "Poaceae"
"93156" "Seseli osseum" "HVQ_Xsl" "Apiaceae"
"93160" "Silene otites" "D8T_Ytw" "Caryophyllaceae"
"93162" "Neottia ovata" "8J9_RPZ" "Orchidaceae"
"93169" "Mercurialis ovata" "GNZ_RPZ" "Euphorbiaceae"
"93227" "Senecio ovatus" "AkS_q9a" "Asteraceae"
"93922" "Festuca ovina" "TbU_wkp" "Poaceae"
"94157" "Vaccinium oxycoccos" "XiO_kLx" "Ericaceae"
"94168" "Prunus padus" "cYK_0vP" "Rosaceae"
"94916" "Festuca pallens" "TbU_LSf" "Poaceae"
"94917" "Carex pallescens" "KeF_n2o" "Cyperaceae"
"94945" "Luzula pallescens" "bEG_n2o" "Juncaceae"
"95002" "Crepis paludosa" "f5U_BUJ" "Asteraceae"
"95019" "Jacobaea paludosa" "hGq_BUJ" "Asteraceae"
"95096" "Galium palustre" "LKT_yc1" "Rubiaceae"
"95101" "Cirsium palustre" "yzA_yc1" "Asteraceae"
"95102" "Peucedanum palustre" "DX8_yc1" "Apiaceae"
"95109" "Ledum palustre" "di4_yc1" "Ericaceae"
"95133" "Epilobium palustre" "46J_yc1" "Onagraceae"
"95321" "Euphorbia palustris" "8PD_Cfx" "Euphorbiaceae"
"95322" "Hottonia palustris" "GSj_Cfx" "Primulaceae"
"95323" "Caltha palustris" "JVv_Cfx" "Ranunculaceae"
"95324" "Poa palustris" "Poe_Cfx" "Poaceae"
"95325" "Stachys palustris" "beL_Cfx" "Lamiaceae"
"95328" "Viola palustris" "gNl_Cfx" "Violaceae"
"95338" "Callitriche palustris" "hrR_Cfx" "Plantaginaceae"
"95341" "Calla palustris" "DU0_Cfx" "Araceae"
"95396" "Stellaria palustris" "vby_Cfx" "Caryophyllaceae"
"95412" "Rorippa palustris" "Yey_Cfx" "Brassicaceae"
"95430" "Parnassia palustris" "a1Z_Cfx" "Celastraceae"
"95433" "Carex panicea" "KeF_kqs" "Cyperaceae"
"95437" "Carex paniculata" "KeF_Z21" "Cyperaceae"
"95446" "Allium paniculatum" "nj3_oPw" "Amaryllidaceae"
"95450" "Poa pannonica" "Poe_WwX" "Poaceae"
"95451" "Achillea pannonica" "P4W_WwX" "Asteraceae"
"95455" "Lathyrus pannonicus" "0RG_D8J" "Fabaceae"
"95459" "Tanacetum parthenium" "qkX_SdR" "Asteraceae"
"95460" "Impatiens parviflora" "98v_k3a" "Balsaminaceae"
"95599" "Galinsoga parviflora" "8Rc_k3a" "Asteraceae"
"96280" "Epilobium parviflorum" "46J_DpS" "Onagraceae"
"96286" "Campanula patula" "Ogg_cpE" "Campanulaceae"
"96322" "Ranunculus pedatus" "woJ_I7b" "Ranunculaceae"
"96325" "Cruciata pedemontana" "o1z_CUS" "Rubiaceae"
"96329" "Betula pendula" "iOK_2ka" "Betulaceae"
"96346" "Carex pendula" "KeF_2ka" "Cyperaceae"
"96982" "Rosa pendulina" "JHm_kLH" "Rosaceae"
"97018" "Stipa pennata" "JCv_DSJ" "Poaceae"
"97020" "Veronica peregrina" "VCE_NVK" "Plantaginaceae"
"97021" "Lolium perenne" "kcA_Mry" "Poaceae"
"97022" "Mercurialis perennis" "GNZ_2Ix" "Euphorbiaceae"
"98168" "Bellis perennis" "2ho_2Ix" "Asteraceae"
"99134" "Noccaea perfoliata" "HZK_rfo" "Brassicaceae"
"99139" "Hypericum perforatum" "Ntd_gRD" "Hypericaceae"
"99421" "Lonicera periclymenum" "NrL_IEN" "Caprifoliaceae"
"100002" "Campanula persicifolia" "Ogg_e0J" "Campanulaceae"
"100287" "Alliaria petiolata" "DHt_06V" "Brassicaceae"
"100879" "Quercus petraea" "Bpf_fAn" "Fagaceae"
"102806" "Geranium phaeum" "k6r_5T7" "Geraniaceae"
"102839" "Phleum phleoides" "Nx7_CXy" "Poaceae"
"102855" "Verbascum phlomoides" "B0s_IcC" "Scrophulariaceae"
"102857" "Verbascum phoeniceum" "B0s_1R1" "Scrophulariaceae"
"102876" "Centaurea phrygia" "wii_zLf" "Asteraceae"
"102880" "Melica picta" "smn_xaA" "Poaceae"
"102886" "Luzula pilosa" "bEG_sPg" "Juncaceae"
"102887" "Carex pilosa" "KeF_sPg" "Cyperaceae"
"102895" "Genista pilosa" "4Vo_sPg" "Fabaceae"
"103746" "Dipsacus pilosus" "kor_jDI" "Caprifoliaceae"
"103748" "Carex pilulifera" "KeF_7FL" "Cyperaceae"
"104022" "Staphylea pinnata" "jiB_USm" "Staphyleaceae"
"104064" "Brachypodium pinnatum" "VF2_xl4" "Poaceae"
"104249" "Vicia pisiformis" "jMQ_RnA" "Fabaceae"
"104278" "Alisma plantago-aquatica" "aK0_K8r" "Alismataceae"
"104285" "Ranunculus platanifolius" "woJ_SpM" "Ranunculaceae"
"104289" "Acer platanoides" "uCt_RVf" "Sapindaceae"
"106582" "Tilia platyphyllos" "IZu_emi" "Malvaceae"
"107040" "Rubus plicatus" "trO_Fn6" "Rosaceae"
"107044" "Aegopodium podagraria" "PqL_4sC" "Apiaceae"
"108044" "Andromeda polifolia" "BD3_7aC" "Ericaceae"
"108046" "Veronica polita" "VCE_n3M" "Plantaginaceae"
"108048" "Ranunculus polyanthemos" "woJ_Dge" "Ranunculaceae"
"108114" "Spirodela polyrhiza" "4HP_v2p" "Araceae"
"108118" "Artemisia pontica" "UNR_EHJ" "Asteraceae"
"108120" "Pilosella portae" "QM7_zeI" "Asteraceae"
"108122" "Lythrum portula" "yHq_ivg" "Lythraceae"
"108123" "Carex praecox" "KeF_erO" "Cyperaceae"
"108148" "Trifolium pratense" "dUw_dYl" "Fabaceae"
"108149" "Melampyrum pratense" "O8B_dYl" "Orobanchaceae"
"108152" "Phleum pratense" "Nx7_dYl" "Poaceae"
"108357" "Lolium pratense" "kcA_dYl" "Poaceae"
"108440" "Cardamine pratensis" "rxo_ch9" "Brassicaceae"
"108442" "Poa pratensis" "Poe_ch9" "Poaceae"
"108447" "Lathyrus pratensis" "0RG_ch9" "Fabaceae"
"108467" "Succisa pratensis" "qew_ch9" "Caprifoliaceae"
"108485" "Salvia pratensis" "2B3_ch9" "Lamiaceae"
"108501" "Tragopogon pratensis" "5pW_ch9" "Asteraceae"
"108538" "Alopecurus pratensis" "Zzb_ch9" "Poaceae"
"108685" "Helictochloa pratensis" "A9c_ch9" "Poaceae"
"108721" "Eremogone procera" "iry_5m1" "Caryophyllaceae"
"108723" "Ulmus procera" "JmG_5m1" "Ulmaceae"
"108726" "Silphiodaucus prutenicus" "V5z_iAJ" "Apiaceae"
"108732" "Iris pseudacorus" "mGl_Kzi" "Iridaceae"
"108838" "Robinia pseudoacacia" "Mkn_Ew5" "Fabaceae"
"108956" "Carex pseudobrizoides" "KeF_gml" "Cyperaceae"
"108960" "Carex pseudocyperus" "KeF_ZWP" "Cyperaceae"
"108970" "Festuca pseudodalmatica" "TbU_Tis" "Poaceae"
"108971" "Narcissus pseudonarcissus" "dQ1_mXc" "Amaryllidaceae"
"108978" "Calamagrostis pseudophragmites" "IVb_LK5" "Poaceae"
"108979" "Acer pseudoplatanus" "uCt_vxn" "Sapindaceae"
"114632" "Achillea ptarmica" "P4W_02D" "Asteraceae"
"114637" "Betula pubescens" "iOK_9oU" "Betulaceae"
"114638" "Galeopsis pubescens" "3CA_9oU" "Lamiaceae"
"114644" "Quercus pubescens" "Bpf_9oU" "Fagaceae"
"114648" "Avenula pubescens" "GWg_9oU" "Poaceae"
"115175" "Hypericum pulchrum" "Ntd_2sp" "Hypericaceae"
"115208" "Thymus pulegioides" "Bds_guf" "Lamiaceae"
"115211" "Setaria pumila" "C8m_gOO" "Poaceae"
"115214" "Corydalis pumila" "KAc_gOO" "Papaveraceae"
"115215" "Iris pumila" "mGl_gOO" "Iridaceae"
"115218" "Malus pumila" "U5L_gOO" "Rosaceae"
"115219" "Galium pumilum" "LKT_ntp" "Rubiaceae"
"115228" "Lysimachia punctata" "FBT_sM2" "Primulaceae"
"115232" "Cyclamen purpurascens" "sxV_njk" "Primulaceae"
"115270" "Helleborus purpurascens" "p7f_njk" "Ranunculaceae"
"115467" "Epipactis purpurata" "IBs_ub3" "Orchidaceae"
"115476" "Digitalis purpurea" "Vg6_482" "Plantaginaceae"
"115478" "Prenanthes purpurea" "T7m_482" "Asteraceae"
"115484" "Orchis purpurea" "uCM_482" "Orchidaceae"
"115806" "Lamium purpureum" "rRF_mxg" "Lamiaceae"
"115813" "Aegonychon purpurocaeruleum" "Fme_toG" "Boraginaceae"
"115916" "Geranium pusillum" "k6r_gYc" "Geraniaceae"
"115917" "Ajuga pyramidalis" "x6l_b0K" "Lamiaceae"
"115920" "Ornithogalum pyrenaicum" "3mP_OGA" "Asparagaceae"
"115925" "Paris quadrifolia" "jSA_38A" "Melanthiaceae"
"117063" "Galinsoga quadriradiata" "8Rc_IdU" "Asteraceae"
"117064" "Lactuca quercina" "sLq_el2" "Asteraceae"
"117079" "Sambucus racemosa" "6Rd_NiE" "Adoxaceae"
"117287" "Hieracium racemosum" "qiG_CJW" "Asteraceae"
"117319" "Bidens radiata" "zKw_js7" "Asteraceae"
"117327" "Hypochaeris radicata" "47v_zJ0" "Asteraceae"
"117335" "Myosotis ramosissima" "8yK_tYC" "Boraginaceae"
"117337" "Anthericum ramosum" "QDx_Erp" "Asparagaceae"
"117346" "Hieracium ramosum" "qiG_Erp" "Asteraceae"
"117420" "Bromus ramosus" "gef_LKh" "Poaceae"
"117598" "Anemone ranunculoides" "o4M_fyD" "Ranunculaceae"
"118352" "Campanula rapunculoides" "Ogg_J1g" "Campanulaceae"
"118691" "Chamaecytisus ratisbonensis" "dHB_Re4" "Fabaceae"
"118696" "Stachys recta" "beL_b1O" "Lamiaceae"
"118698" "Clematis recta" "TgS_b1O" "Ranunculaceae"
"118711" "Potentilla recta" "8Fi_b1O" "Rosaceae"
