"Node" "SR_all" "SR_mis" "Obs" "Mean_Exp" "SD_Exp" "P_value"
"923" 2040 6 6 0.397460317460317 -0.0753387812063196 0.263780891295733 0.0810810810810811
"924" 2041 4 4 0.596190476190476 -0.0746700729564011 0.317168922978011 0.037037037037037
"925" 2042 3 3 0.556825396825397 -0.0731905983500163 0.36452316806473 0.0910910910910911
"926" 2043 2 2 0.335238095238095 -0.074956591763838 0.443131188579922 0.419419419419419
"927" 2044 2 2 0 -0.0766761977061567 0.461890329424191 0.837837837837838
"928" 2045 9 9 -0.415093719684985 -0.0602831372002469 0.217690403149165 0.107107107107107
"929" 2046 5 5 -0.318885867150145 -0.0519107960753263 0.291036916960471 0.366366366366366
"930" 2047 3 3 -0.209839018349656 -0.0390124159903153 0.372890622410206 0.633633633633634
"931" 2048 2 2 -0.203647416413374 -0.0507197213774664 0.455627661409412 0.732732732732733
"932" 2049 2 2 -0.482456140350877 -0.0712583662028428 0.465400532958309 0.441441441441441
"933" 2050 2 2 0.833333333333333 -0.0458221135495901 0.448050266891718 0.047047047047047
"934" 2051 10 10 -0.132942281813345 -0.0571888840759159 0.203821882336197 0.723723723723724
"935" 2052 5 5 -0.267781536293164 -0.0477496879154595 0.285899663673577 0.456456456456456
"936" 2053 4 4 -0.0847269203664552 -0.0450795155288473 0.320860248023637 0.907907907907908
"937" 2054 3 3 -0.0385247827108292 -0.0561281643966474 0.361050312777344 0.965965965965966
"938" 2055 2 2 -0.0151515151515152 -0.068042337939752 0.440285505915159 0.923923923923924
"939" 2056 5 5 0.00189697266647403 -0.0666280802363722 0.292011078940531 0.816816816816817
"940" 2057 4 4 0.00784566838783706 -0.0626247693551372 0.332682063865043 0.828828828828829
"941" 2058 3 3 0.0539682539682541 -0.0605312484424335 0.384812958192525 0.76976976976977
"942" 2059 2 2 0.247619047619048 -0.0578417257917908 0.464487575152954 0.545545545545546
"943" 2060 12 12 0.0977824682092975 -0.0760952844116731 0.18072245686235 0.359359359359359
"944" 2061 7 7 0.143817564549272 -0.0828928258252221 0.237385169991819 0.346346346346346
"945" 2062 3 3 -0.219981238273921 -0.0907365685447165 0.370423433797717 0.726726726726727
"946" 2063 2 2 -0.0799718574108818 -0.0721042944794986 0.448542046512099 0.985985985985986
"947" 2064 4 4 0.416666666666667 -0.0770100187856014 0.318233401249252 0.128128128128128
"948" 2065 3 3 0.333333333333333 -0.0768712417171423 0.362045060423185 0.259259259259259
"949" 2066 2 2 1 -0.0783956346101746 0.449661547266419 0
"950" 2067 5 5 0.0333333333333334 -0.0665787264327043 0.282390239482306 0.72972972972973
"951" 2068 4 4 -0.208333333333333 -0.067343937997848 0.31917241000039 0.661661661661662
"952" 2069 2 2 -0.416666666666667 -0.077442290970291 0.437156183101148 0.482482482482482
"953" 2070 2 2 0 -0.057245585025405 0.460327739512432 0.867867867867868
"954" 2071 2 2 -0.578544061302682 -0.0599770415493681 0.465575450123722 0.299299299299299
